sku,parent_sku,product_group_id,group_key,grouping_confidence,status,record_state,active,brand,catalog_line,category_primary,series,series_code,volume,work_title,product_kind,product_type,instrument,voice,transposition,register,clef,ensemble,scoring,voice_count,format,title_full,title_short,code_short,description,content_status,content_source,bullet_point_1,bullet_point_2,bullet_point_3,bullet_point_4,bullet_point_5,tags,price_net,vat_percent,price_gross,currency,price_source,stock_on_hand,stock_enabled,weight_grams,isbn13,isbn10,ean,asin,asin_source,asin_verified,fnsku,fnsku_status,amazon_seller_sku,amazon_status,amazon_product_type,amazon_product_id_type,amazon_product_id,amazon_fulfillment,amazon_quantity,amazon_title,amazon_item_name,amazon_description_html,wix_handle_id,wix_visible,wix_collections,wix_media_urls,wix_description_html,erp_category,source_title_xlsx,source_title_wix,source_title_erp,title_source,source_of_truth,sot_row,conflict_flags,conflict_notes
XW-6017,,0deaaaaa-cef6-57df-8bd6-fa55c36262b2,WORK|xw-6017,EXACT_NORMALIZED_TITLE,draft,RESERVED,false,,Blasmusik-Edition,Reserviert,,,,,RESERVED,physical,,,,,,Kleine Besetzung,,,PHYSICAL,Reserviert - XW-6017,Reserviert XW-6017,XW-6017,Reservierte Artikelnummer für eine zukünftige Produktbelegung.,AUTO_DRAFT,GENERATED,Reservierte SKU,Artikelnummer: XW-6017,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESERVED,Produktpalette(1).xlsx:XeisWorks,24,,
XW-6018,,a12af900-425c-5bd7-aa0c-b2a709d37c25,WORK|xw-6018,EXACT_NORMALIZED_TITLE,draft,RESERVED,false,,Blasmusik-Edition,Reserviert,,,,,RESERVED,physical,,,,,,Kleine Besetzung,,,PHYSICAL,Reserviert - XW-6018,Reserviert XW-6018,XW-6018,Reservierte Artikelnummer für eine zukünftige Produktbelegung.,AUTO_DRAFT,GENERATED,Reservierte SKU,Artikelnummer: XW-6018,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESERVED,Produktpalette(1).xlsx:XeisWorks,25,,
XW-6019,,6bdc8a0e-ab57-5d99-9720-5237bd25bf86,WORK|xw-6019,EXACT_NORMALIZED_TITLE,draft,RESERVED,false,,Blasmusik-Edition,Reserviert,,,,,RESERVED,physical,,,,,,Kleine Besetzung,,,PHYSICAL,Reserviert - XW-6019,Reserviert XW-6019,XW-6019,Reservierte Artikelnummer für eine zukünftige Produktbelegung.,AUTO_DRAFT,GENERATED,Reservierte SKU,Artikelnummer: XW-6019,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESERVED,Produktpalette(1).xlsx:XeisWorks,26,,
XW-602.1,,58e741ff-358f-5a28-bb47-ff91f8684d09,WORK|einen blick schenkst du mir,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Blasmusik-Edition,Noten,,,,Einen Blick schenkst du mir,SCORE,physical,,,,,,Musikkapelle,,,PHYSICAL,Einen Blick schenkst du mir [Musikkapelle],Einen Blick schenkst du mir [MK],EINEN_BLICK_SCHENKST_DU_MIR_MK,Komp./Arr.: Albert Wieder,SOURCE,WIX,Komp./Arr.: Albert Wieder,,,,,B2B,27.18,10.00,29.90,EUR,WIX_GROSS,,,175.0,,,,,,,,,,,,,,,,,,,product_6b230cbb-a86f-5907-7c14-c178d2f7a326,true,Blasmusik Gesamt|B2B|Musikkapelle|Böhmisch|Kleine Besetzung,4f718e_048ac1664e334921a488eea3bf1c99c2~mv2.jpg|4f718e_bbaa9882ae304f9ebf2688aeb89fd4bb~mv2.jpg|4f718e_82557a76252042bd8c0827dacbf60911~mv2.jpg|4f718e_aa51b32dcf5e4d8c8f3f4f85426c7e5a,<p>Komp./Arr.: Albert Wieder</p>,,,Einen Blick schenkst du mir [Kleine Böhmische Besetzung],,WIX_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-602.2,,58e741ff-358f-5a28-bb47-ff91f8684d09,WORK|einen blick schenkst du mir,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Blech-7er,Noten,,,,Einen Blick schenkst du mir,SCORE,physical,,,,,,Musikkapelle,,,PHYSICAL,Einen Blick schenkst du mir [Musikkapelle],Einen Blick schenkst du mir [MK],EINEN_BLICK_SCHENKST_DU_MIR_MK,Komp./Arr.: Albert Wieder,SOURCE,WIX,Komp./Arr.: Albert Wieder,,,,,B2B,40.82,10.00,44.90,EUR,ERP_NET,0.00,true,175.0,,,,,,,,,,,,,,,,,,,product_6b230cbb-a86f-5907-7c14-c178d2f7a326,true,Blasmusik Gesamt|B2B|Musikkapelle|Böhmisch|Kleine Besetzung,4f718e_048ac1664e334921a488eea3bf1c99c2~mv2.jpg|4f718e_bbaa9882ae304f9ebf2688aeb89fd4bb~mv2.jpg|4f718e_82557a76252042bd8c0827dacbf60911~mv2.jpg|4f718e_aa51b32dcf5e4d8c8f3f4f85426c7e5a,<p>Komp./Arr.: Albert Wieder</p>,Cumulus_Physisch,,Einen Blick schenkst du mir [Blasorchester-Besetzung],Einen Blick schenkst du mir,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-6020,,156d6d5b-4f9c-5eb6-af75-fd623037e8e3,WORK|xw-6020,EXACT_NORMALIZED_TITLE,draft,RESERVED,false,,Blasmusik-Edition,Reserviert,,,,,RESERVED,physical,,,,,,Kleine Besetzung,,,PHYSICAL,Reserviert - XW-6020,Reserviert XW-6020,XW-6020,Reservierte Artikelnummer für eine zukünftige Produktbelegung.,AUTO_DRAFT,GENERATED,Reservierte SKU,Artikelnummer: XW-6020,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESERVED,Produktpalette(1).xlsx:XeisWorks,27,,
XW-6021,,202e90fa-ac89-5e31-bd88-89823d0c4bbf,WORK|xw-6021,EXACT_NORMALIZED_TITLE,draft,RESERVED,false,,Blasmusik-Edition,Reserviert,,,,,RESERVED,physical,,,,,,Kleine Besetzung,,,PHYSICAL,Reserviert - XW-6021,Reserviert XW-6021,XW-6021,Reservierte Artikelnummer für eine zukünftige Produktbelegung.,AUTO_DRAFT,GENERATED,Reservierte SKU,Artikelnummer: XW-6021,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESERVED,Produktpalette(1).xlsx:XeisWorks,28,,
XW-6022,,84b8293e-66c3-594d-ab3e-1581f5d9a0bb,WORK|xw-6022,EXACT_NORMALIZED_TITLE,draft,RESERVED,false,,Blasmusik-Edition,Reserviert,,,,,RESERVED,physical,,,,,,Kleine Besetzung,,,PHYSICAL,Reserviert - XW-6022,Reserviert XW-6022,XW-6022,Reservierte Artikelnummer für eine zukünftige Produktbelegung.,AUTO_DRAFT,GENERATED,Reservierte SKU,Artikelnummer: XW-6022,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESERVED,Produktpalette(1).xlsx:XeisWorks,29,,
XW-6023,,bcd63226-846c-5b89-b1f0-9c06e16b2abd,WORK|xw-6023,EXACT_NORMALIZED_TITLE,draft,RESERVED,false,,Blasmusik-Edition,Reserviert,,,,,RESERVED,physical,,,,,,Kleine Besetzung,,,PHYSICAL,Reserviert - XW-6023,Reserviert XW-6023,XW-6023,Reservierte Artikelnummer für eine zukünftige Produktbelegung.,AUTO_DRAFT,GENERATED,Reservierte SKU,Artikelnummer: XW-6023,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESERVED,Produktpalette(1).xlsx:XeisWorks,30,,
XW-6024,,b6220f72-0e1f-53b4-bbdc-c2ddd2d8d873,WORK|xw-6024,EXACT_NORMALIZED_TITLE,draft,RESERVED,false,,Blasmusik-Edition,Reserviert,,,,,RESERVED,physical,,,,,,Kleine Besetzung,,,PHYSICAL,Reserviert - XW-6024,Reserviert XW-6024,XW-6024,Reservierte Artikelnummer für eine zukünftige Produktbelegung.,AUTO_DRAFT,GENERATED,Reservierte SKU,Artikelnummer: XW-6024,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESERVED,Produktpalette(1).xlsx:XeisWorks,31,,
XW-6025,,7cff8654-dc40-5f8c-8997-1b868d0aa96b,WORK|xw-6025,EXACT_NORMALIZED_TITLE,draft,RESERVED,false,,Blasmusik-Edition,Reserviert,,,,,RESERVED,physical,,,,,,Kleine Besetzung,,,PHYSICAL,Reserviert - XW-6025,Reserviert XW-6025,XW-6025,Reservierte Artikelnummer für eine zukünftige Produktbelegung.,AUTO_DRAFT,GENERATED,Reservierte SKU,Artikelnummer: XW-6025,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESERVED,Produktpalette(1).xlsx:XeisWorks,32,,
XW-6026,,95321b55-9342-5602-999c-4ed83539a1db,WORK|xw-6026,EXACT_NORMALIZED_TITLE,draft,RESERVED,false,,Blasmusik-Edition,Reserviert,,,,,RESERVED,physical,,,,,,Kleine Besetzung,,,PHYSICAL,Reserviert - XW-6026,Reserviert XW-6026,XW-6026,Reservierte Artikelnummer für eine zukünftige Produktbelegung.,AUTO_DRAFT,GENERATED,Reservierte SKU,Artikelnummer: XW-6026,,,,,,10.00,,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RESERVED,Produktpalette(1).xlsx:XeisWorks,33,,
XW-603.2,,1f14e555-4416-5ee4-848a-025a8ce2629f,WORK|glueck auf,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Blech-7er,Noten,,,,Glück auf,SCORE,physical,,,,,,,,,PHYSICAL,Glück auf,Glück auf,GLUECK_AUF,Glück auf ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,40.82,10.00,44.90,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,Cumulus_Physisch,,,Glück auf,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-604.2,,fe65cf2d-4a3f-5419-a5fd-ea470559103f,WORK|himmelsthron,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Blech-7er,Noten,,,,Himmelsthron,SCORE,physical,,,,,,,,,PHYSICAL,Himmelsthron,Himmelsthron,HIMMELSTHRON,Himmelsthron ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,40.82,10.00,44.90,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,Cumulus_Physisch,,,Himmelsthron,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-605.2,,805796ad-0f35-5207-9255-016c05f7f519,WORK|veilchen polka,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Blech-7er,Noten,,,,Veilchen-Polka,SCORE,physical,,,,,,,,,PHYSICAL,Veilchen-Polka,Veilchen-Polka,VEILCHEN_POLKA,Veilchen-Polka ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,40.82,10.00,44.90,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,Cumulus_Physisch,,,Veilchen-Polka,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-606.2,,5e841541-47bf-5814-90c8-a663dd6fdb8a,WORK|lorete walzer,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Blech-7er,Noten,,,,Lorete Walzer,SCORE,physical,,,,,,,,,PHYSICAL,Lorete Walzer,Lorete Walzer,LORETE_WALZER,Lorete Walzer ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,40.82,10.00,44.90,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,Cumulus_Physisch,,,Lorete Walzer,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-608.2,,e8ea2b31-13ae-508b-8a5f-0f22909c76b7,WORK|sonnenuntergang am berg,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Blech-7er,Noten,,,,Sonnenuntergang am Berg,SCORE,physical,,,,,,,,,PHYSICAL,Sonnenuntergang am Berg,Sonnenuntergang am Berg,SONNENUNTERGANG_AM_BERG,Sonnenuntergang am Berg ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,40.82,10.00,44.90,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,Cumulus_Physisch,,,Sonnenuntergang am Berg,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-609.2,,a7be170f-eec6-5f9e-81a0-f41e62cba535,WORK|kindertraeume,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Blech-7er,Noten,,,,Kinderträume,SCORE,physical,,,,,,,,,PHYSICAL,Kinderträume,Kinderträume,KINDERTRAEUME,Kinderträume ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,40.82,10.00,44.90,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,Cumulus_Physisch,,,Kinderträume,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-610.1,,e8d55e88-9c42-57fd-9165-e9ae6d7ea06a,WORK|neverna milenka,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Blech-7er,Noten,,,,Neverna Milenka,SCORE,physical,,,,,,Böhmische Besetzung,,,PHYSICAL,Neverna Milenka [Böhmische Besetzung],Neverna Milenka [Böhm.],NEVERNA_MILENKA_BOE,Neverna Milenka [Böhmische Besetzung] ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Besetzung: Böhmische Besetzung,Format: PHYSICAL,,,,,34.45,10.00,37.90,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,Cumulus_Physisch,,,Neverna Milenka,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-611.2,,d2151edc-049d-5f3e-8d69-c3bef86530c2,WORK|bier polka,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Blech-7er,Noten,,,,Bier Polka,SCORE,physical,,,,,,,,,PHYSICAL,Bier Polka,Bier Polka,BIER_POLKA,Bier Polka ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Format: PHYSICAL,,,,,,40.82,10.00,44.90,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,Cumulus_Physisch,,,Bier Polka,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-612.1,,e6e4e774-3ed1-572b-9636-feb6d9903075,WORK|smutna deva,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Blech-7er,Noten,,,,Smutna Deva,SCORE,physical,,,,,,Böhmische Besetzung,,,PHYSICAL,Smutna Deva [Böhmische Besetzung],Smutna Deva [Böhm.],SMUTNA_DEVA_BOE,Smutna Deva [Böhmische Besetzung] ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Besetzung: Böhmische Besetzung,Format: PHYSICAL,,,,,34.45,10.00,37.90,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,Cumulus_Physisch,,,Smutna Deva,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-619.1,,2874ed39-26e5-50ad-b8d7-0ef986b86387,WORK|schoene maderl,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Blech-7er,Noten,,,,Schöne Maderl,SCORE,physical,,,,,,Böhmische Besetzung,,,PHYSICAL,Schöne Maderl [Böhmische Besetzung],Schöne Maderl [Böhm.],SCHOENE_MADERL_BOE,Schöne Maderl [Böhmische Besetzung] ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Besetzung: Böhmische Besetzung,Format: PHYSICAL,,,,,34.45,10.00,37.90,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,Cumulus_Physisch,,,Schöne Maderl,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-620.1,,e72b5625-2d98-5065-a64d-637122a8b1b3,WORK|tschecharanka polka,EXACT_NORMALIZED_TITLE,review,EXTERNAL_ONLY,true,,Blech-7er,Noten,,,,Tschecharanka Polka,SCORE,physical,,,,,,Böhmische Besetzung,,,PHYSICAL,Tschecharanka Polka [Böhmische Besetzung],Tschecharanka Polka [Böhm.],TSCHECHARANKA_POLKA_BOE,Tschecharanka Polka [Böhmische Besetzung] ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Besetzung: Böhmische Besetzung,Format: PHYSICAL,,,,,34.45,10.00,37.90,EUR,ERP_NET,0.00,true,,,,,,,,,,,,,,,,,,,,,,,,,Cumulus_Physisch,,,Tschecharanka Polka,ERP_FALLBACK,Produktpalette(1).xlsx:,,NOT_IN_XLSX_SOT,
XW-6200,,79d948a6-c730-58c7-a7b8-75b0af6416a9,WORK|div noten boehm besetzung,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,Blasmusik-Edition,Noten,,,,Div. Noten Böhm. Besetzung,SCORE,physical,,,,,,Böhmische Besetzung,,,PHYSICAL,Div. Noten Böhm. Besetzung [Böhmische Besetzung],Div. Noten Böhm. Besetzung [Böhm.],DIV_NOTEN_BOEHM_BESETZUNG_BOE,Div. Noten Böhm. Besetzung [Böhmische Besetzung] ist eine Notenausgabe im XeisWorks-Produktkatalog.,AUTO_DRAFT,GENERATED,Besetzung: Böhmische Besetzung,Format: PHYSICAL,,,,,39.00,10.00,42.90,EUR,XLSX_SOT_GROSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Div. Noten Böhm. Besetzung,,,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,7,,
XW-6201,,e6e4e774-3ed1-572b-9636-feb6d9903075,WORK|smutna deva,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,Blasmusik-Edition,Noten,,,,Smutna Deva,SCORE,physical,,,,,,Böhmische Besetzung,,,PHYSICAL,Smutna Deva [Böhmische Besetzung],Smutna Deva [Böhm.],SMUTNA_DEVA_BOE,"Volksweise
Arr.: Thomas Zsivkovits",SOURCE,WIX,Arr.: Thomas Zsivkovits,,,,,B2B,39.00,10.00,42.90,EUR,XLSX_SOT_GROSS,,,175.0,,,,,,,,,,,,,,,,,,,product_5dd483a7-3cb8-798b-52ab-c38aaba6bfd6,true,Böhmisch|Blasmusik Gesamt|Böhmische Besetzung|B2B,4f718e_1507644c9b4d47079ce8e07ad9dbc7f4~mv2.jpg|4f718e_283eaa3e925e42f5ac145179d60ec707~mv2.jpg|4f718e_0050529c78954afd984949b332aaa67a~mv2.jpg|4f718e_023d193d4258417c932ebb0db4d1765b,"<p><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Volksweise</span></p><p><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Arr.: Thomas Zsivkovits</span></p>",,Smutna Deva,Smutna Deva,,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,8,,
XW-6202,,6f55285e-1b1a-54b6-9ddb-68b06a0067fb,WORK|im heurigen,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,Blasmusik-Edition,Noten,,,,Im Heurigen,SCORE,physical,,,,,,Böhmische Besetzung,,,PHYSICAL,Im Heurigen [Böhmische Besetzung],Im Heurigen [Böhm.],IM_HEURIGEN_BOE,Komp./Arr.: Roman Weninger,SOURCE,WIX,Komp./Arr.: Roman Weninger,,,,,B2B,39.00,10.00,42.90,EUR,XLSX_SOT_GROSS,,,175.0,,,,,,,,,,,,,,,,,,,product_b72cd371-e126-0754-e3fe-04ce232aaf8a,true,Böhmisch|Blasmusik Gesamt|Böhmische Besetzung|B2B,4f718e_4bd9bb04562e4ae4a0ae357ee6f927ee~mv2.jpg|4f718e_673c2074410e4cfdb1000c58dc854469~mv2.jpg|4f718e_8cf497ac080943628d0b2cdde05ae97a~mv2.jpg,"<p><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Komp./Arr.: Roman Weninger</span></p>",,Im Heurigen,Im Heurigen,,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,9,,
XW-6203,,39934c4c-a452-533e-be0e-30a760fd86d3,WORK|im walde,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,XeisWorks,Blasmusik-Edition,Noten,,,,Im Walde,SCORE,physical,,,,,,Böhmische Besetzung,,,PHYSICAL,Im Walde [Böhmische Besetzung],Im Walde [Böhm.],IM_WALDE_BOE,"Volksweise
Arr.: Roman Weninger",SOURCE,WIX,Arr.: Roman Weninger,,,,,B2B,39.00,10.00,42.90,EUR,XLSX_SOT_GROSS,,,175.0,,,,,,,,,,,,,,,,,,,product_2d1e8ce3-1932-19bd-3a73-7f95fe53e2ee,true,Böhmisch|Blasmusik Gesamt|Böhmische Besetzung|B2B,4f718e_dbb122ecd1084a44ae25649cd0d111ef~mv2.jpg|4f718e_e9861787de494f1f972640145e1eadaf~mv2.jpg|4f718e_c434eeae219045d38d508498d1be7c60~mv2.jpg,"<p><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Volksweise</span></p><p><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Arr.: Roman Weninger</span></p>",,Im Walde,Im Walde,,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,10,,
XW-6204,,0a4fc1aa-773f-53bd-93f0-ca6265223eb2,WORK|freunde musizieren,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,Blasmusik-Edition,Noten,,,,Freunde musizieren,SCORE,physical,,,,,,Böhmische Besetzung,,,PHYSICAL,Freunde musizieren [Böhmische Besetzung],Freunde musizieren [Böhm.],FREUNDE_MUSIZIEREN_BOE,Komp./Arr.: Roman Weninger,SOURCE,WIX,Komp./Arr.: Roman Weninger,,,,,B2B,39.00,10.00,42.90,EUR,XLSX_SOT_GROSS,,,175.0,,,,,,,,,,,,,,,,,,,product_6677060c-c29a-2bfa-90c4-65264b94879e,true,Böhmisch|Blasmusik Gesamt|Böhmische Besetzung|B2B,4f718e_465b57658be040cb97f07ae683e4e2e1~mv2.jpg|4f718e_6ed4d942ed974e1d92c73e7e8b344c4a~mv2.jpg|4f718e_1a0bf1b9d19b48fcb841c847539223fa~mv2.jpg|4f718e_342c875ea15c477c89339f3ddf86cb88,"<p><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Komp./Arr.: Roman Weninger</span></p>",,Freunde musizieren,Freunde musizieren,,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,11,,
XW-6205,,06bc26e3-d0de-56c6-acba-336d3cfb2e80,WORK|fuer die hochzeit,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,Blasmusik-Edition,Noten,,,,Für die Hochzeit,SCORE,physical,,,,,,Böhmische Besetzung,,,PHYSICAL,Für die Hochzeit [Böhmische Besetzung],Für die Hochzeit [Böhm.],FUER_DIE_HOCHZEIT_BOE,Komp./Arr.: Roman Weninger,SOURCE,WIX,Komp./Arr.: Roman Weninger,,,,,B2B,39.00,10.00,42.90,EUR,XLSX_SOT_GROSS,0.00,false,175.0,,,,,,,,,,,,,,,,,,,product_e5b90159-4d11-1dc1-2c36-3d25fecd4c87,true,Böhmisch|Blasmusik Gesamt|Böhmische Besetzung|B2B,4f718e_7e4e9e4938494e2090d10eabb7db39b1~mv2.jpg|4f718e_554b36f97a5e468a8e190d2af38c20e6~mv2.jpg|4f718e_cd3a8771c36544ca9dd7b3487ceabbeb~mv2.jpg|4f718e_a5de9a7039534450b5e0ab33cbe79bca,"<p><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Komp./Arr.: Roman Weninger</span></p>",Cumulus_Physisch,Für die Hochzeit,Für die Hochzeit,Für die Hochzeit,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,12,PRICE_DRIFT_ERP,"ERP net=42.90, master net=39.00"
XW-6206,,50b9512e-f5bb-522e-b6a0-c1f5af7558eb,WORK|milacek,EXACT_NORMALIZED_TITLE,live,ACTIVE,true,,Blasmusik-Edition,Noten,,,,Milacek,SCORE,physical,,,,,,Böhmische Besetzung,,,PHYSICAL,Milacek [Böhmische Besetzung],Milacek [Böhm.],MILACEK_BOE,"Volksweise
Arr.: Roman Weninger",SOURCE,WIX,Arr.: Roman Weninger,,,,,B2B,39.00,10.00,42.90,EUR,XLSX_SOT_GROSS,,,175.0,,,,,,,,,,,,,,,,,,,product_ad8a4a41-a2ce-367d-d9f1-e616f061747c,true,Böhmisch|Blasmusik Gesamt|Böhmische Besetzung|B2B,4f718e_19d0c2948ad9406281acf791f64a695b~mv2.jpg|4f718e_edbadd4c4b014079ab69af5e73356359~mv2.jpg|4f718e_889ff5c27d884fab9846582b26f0d0e0~mv2.jpg,"<p><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Volksweise</span></p><p><span style=""background-color: transparent; font-family: var(--wix-font-stack,&quot;HelveticaNeueW01-55Roma&quot;,&quot;HelveticaNeueW02-55Roma&quot;,&quot;HelveticaNeueW10-55Roma&quot;,sans-serif);"">Arr.: Roman Weninger</span></p>",,Milacek,Milacek,,XLSX_SOT,Produktpalette(1).xlsx:XeisWorks,13,,
